,tweet_id,follower_count,favourites_of_user_count,retweet_count,favourite_of_post_count
0,684588130326986752,8709217,144674,1419,4146
1,834477809192075265,8709205,144674,10795,32267
2,692417313023332352,8709217,144674,3487,9414
3,745433870967832576,8709212,144674,2562,7147
4,746507379341139972,8709212,144674,1089,4699
5,712717840512598017,8709216,144674,5006,12398
6,690374419777196032,8709217,144674,852,3274
7,669972011175813120,8709247,144674,152,430
8,714962719905021952,8709216,144674,4274,7382
9,757596066325864448,8709209,144674,1072,4409
10,675149409102012420,8709246,144674,1645,3676
11,666447344410484738,8709248,144674,18,98
12,673662677122719744,8709246,144674,357,1226
13,761334018830917632,8709208,144674,1481,5280
14,861383897657036800,8709205,144674,10228,34899
15,732005617171337216,8709216,144674,5433,14981
16,695064344191721472,8709217,144674,589,1604
17,836677758902222849,8709205,144674,2243,12723
18,687109925361856513,8709217,144674,2473,5839
19,666057090499244032,8709248,144674,128,274
20,675878199931371520,8709245,144674,1380,4131
21,666071193221509120,8709248,144674,54,136
22,678380236862578688,8709245,144674,911,2445
23,676946864479084545,8709245,144674,366,1717
24,675362609739206656,8709246,144674,226,1032
25,788552643979468800,8709206,144674,7429,17781
26,846139713627017216,8709205,144674,23244,47324
27,804026241225523202,8709206,144674,16700,45901
28,702539513671897089,8709217,144674,969,2906
29,860981674716409858,8709205,144674,2052,7267
30,883360690899218434,8709204,144674,3417,21462
31,825147591692263424,8709205,144674,4639,18651
32,870656317836468226,8709204,144674,2473,11815
33,735648611367784448,8709215,144674,1111,4044
34,700518061187723268,8709217,144674,801,2636
35,826115272272650244,8709205,144674,3200,15929
36,672604026190569472,8709246,144674,385,1087
37,863553081350529029,8709204,144674,3982,14733
38,672622327801233409,8709246,144674,474,1260
39,828708714936930305,8709205,144674,11400,37151
40,674788554665512960,8709246,144674,203,807
41,695767669421768709,8709217,144674,754,1875
42,684940049151070208,8709218,144674,1051,3242
43,747242308580548608,8709212,144674,2927,6667
44,668902994700836864,8709247,144674,97,310
45,689289219123089408,8709217,144674,946,2275
46,834086379323871233,8709205,144674,2234,13216
47,788412144018661376,8709206,144674,5442,16032
48,687102708889812993,8709217,144674,985,2359
49,666044226329800704,8709248,144674,133,274
50,790723298204217344,8709206,144674,2392,9535
51,669567591774625800,8709247,144674,54,228
52,687807801670897665,8709217,144674,720,2414
53,671891728106971137,8709247,144674,560,1292
54,759557299618865152,8709208,144674,1206,4782
55,672988786805112832,8709246,144674,281,966
56,676606785097199616,8709245,144674,430,1872
57,695314793360662529,8709217,144674,1457,3654
58,834786237630337024,8709205,144674,5560,21580
59,669926384437997569,8709247,144674,96,366
60,668852170888998912,8709247,144674,155,441
61,768554158521745409,8709208,144674,5954,20108
62,693155686491000832,8709217,144674,3231,7933
63,868880397819494401,8709204,144674,13550,62667
64,733482008106668032,8709215,144674,957,3155
65,872967104147763200,8709204,144674,5045,25978
66,749774190421639168,8709212,144674,1334,4714
67,774314403806253056,8709208,144674,5654,22261
68,736225175608430592,8709215,144674,2801,8183
69,669354382627049472,8709247,144674,1242,2627
70,863427515083354112,8709205,144674,91,2141
71,752568224206688256,8709211,144674,2315,5596
72,747600769478692864,8709212,144674,556,2351
73,747439450712596480,8709212,144674,1933,5491
74,824025158776213504,8709205,144674,2297,8362
75,857989990357356544,8709205,144674,2499,15669
76,668113020489474048,8709247,144674,228,652
77,677918531514703872,8709245,144674,405,1348
78,669684865554620416,8709247,144674,87,501
79,668627278264475648,8709247,144674,110,309
80,758355060040593408,8709208,144674,1100,3464
81,676263575653122048,8709245,144674,538,2064
82,677314812125323265,8709245,144674,527,1635
83,694206574471057408,8709217,144674,2044,4187
84,822462944365645825,8709205,144674,14703,28707
85,698710712454139905,8709217,144674,686,2489
86,683857920510050305,8709218,144674,1133,3823
87,675891555769696257,8709246,144674,842,2105
88,826958653328592898,8709205,144674,5116,21953
89,832032802820481025,8709205,144674,4738,18118
90,756651752796094464,8709209,144674,1328,5146
91,744971049620602880,8709212,144674,2711,7952
92,671763349865160704,8709247,144674,882,1634
93,666418789513326592,8709248,144674,43,115
94,730573383004487680,8709216,144674,2136,4933
95,745422732645535745,8709212,144674,2457,8659
96,706265994973601792,8709217,144674,939,2756
97,675015141583413248,8709246,144674,1161,2660
98,786963064373534720,8709206,144674,8215,27362
99,881906580714921986,8709204,144674,3127,23021
100,708834316713893888,8709216,144674,501,1689
101,681340665377193984,8709244,144674,279,1652
102,680161097740095489,8709244,144674,737,2339
103,798701998996647937,8709206,144674,8058,18924
104,796177847564038144,8709206,144674,14782,33275
105,710153181850935296,8709216,144674,891,2924
106,700462010979500032,8709217,144674,1799,4161
107,751538714308972544,8709212,144674,1283,5111
108,684177701129875456,8709218,144674,667,2031
109,812709060537683968,8709207,144674,1478,6800
110,672488522314567680,8709246,144674,421,1083
111,689599056876867584,8709217,144674,5562,11734
112,693262851218264065,8709217,144674,502,2236
113,679148763231985668,8709244,144674,1024,2791
114,839990271299457024,8709205,144674,2289,13502
115,769695466921623552,8709208,144674,1704,6536
116,692423280028966913,8709217,144674,228,1497
117,671134062904504320,8709246,144674,186,728
118,763837565564780549,8709208,144674,4231,12823
119,680473011644985345,8709244,144674,745,2564
120,699788877217865730,8709217,144674,510,2250
121,678800283649069056,8709245,144674,897,2581
122,676897532954456065,8709245,144674,715,2233
123,669037058363662336,8709247,144674,299,636
124,832636094638288896,8709205,144674,2832,16055
125,707387676719185920,8709216,144674,1294,3517
126,793614319594401792,8709206,144674,3242,12114
127,671390180817915904,8709247,144674,725,1410
128,760190180481531904,8709208,144674,1838,5801
129,766313316352462849,8709208,144674,1924,6933
130,679854723806179328,8709244,144674,1231,2872
131,667550904950915073,8709247,144674,33,170
132,719991154352222208,8709216,144674,1741,4853
133,780476555013349377,8709209,144674,117,872
134,755110668769038337,8709209,144674,11264,21562
135,764857477905154048,8709208,144674,1807,6581
136,890609185150312448,8709203,144674,3951,26368
137,856282028240666624,8709205,144674,6101,27148
138,886054160059072513,8709204,144674,191,3136
139,775364825476165632,8709208,144674,3053,7578
140,820837357901512704,8709205,144674,6917,23623
141,667546741521195010,8709248,144674,117,331
142,671151324042559489,8709247,144674,150,652
143,863471782782697472,8709204,144674,2311,8175
144,668815180734689280,8709247,144674,257,547
145,800188575492947969,8709206,144674,4075,12856
146,674767892831932416,8709246,144674,765,1795
147,753298634498793472,8709209,144674,5797,14405
148,806629075125202948,8709206,144674,35854,77042
149,882762694511734784,8709204,144674,4507,26743
150,673355879178194945,8709246,144674,560,1465
151,681242418453299201,8709244,144674,532,1499
152,666273097616637952,8709248,144674,74,161
153,755206590534418437,8709209,144674,5432,16707
154,813096984823349248,8709207,144674,3724,10840
155,768193404517830656,8709208,144674,3624,11093
156,818145370475810820,8709206,144674,2642,12589
157,673711475735838725,8709246,144674,293,1018
158,883838122936631299,8709204,144674,3171,20669
159,667509364010450944,8709248,144674,2040,6568
160,807621403335917568,8709206,144674,3763,15014
161,674436901579923456,8709246,144674,383,1093
162,759447681597108224,8709208,144674,2490,8629
163,669216679721873412,8709246,144674,393,1162
164,773336787167145985,8709208,144674,5202,10718
165,674739953134403584,8709246,144674,377,1082
166,705786532653883392,8709216,144674,519,1953
167,674082852460433408,8709246,144674,163,741
168,855857698524602368,8709205,144674,2048,11612
169,696488710901260288,8709217,144674,1024,2561
170,670069087419133954,8709246,144674,228,607
171,720415127506415616,8709216,144674,1509,4148
172,703079050210877440,8709216,144674,3104,7446
173,676948236477857792,8709245,144674,852,2165
174,686003207160610816,8709218,144674,632,1843
175,713919462244790272,8709216,144674,788,3317
176,687826841265172480,8709217,144674,1126,2767
177,748575535303884801,8709212,144674,2001,6149
178,673213039743795200,8709246,144674,819,2195
179,698178924120031232,8709217,144674,740,2833
180,747963614829678593,8709212,144674,2165,5831
181,784431430411685888,8709208,144674,1313,5860
182,753655901052166144,8709209,144674,2201,5928
183,674742531037511680,8709246,144674,49,477
184,750056684286914561,8709212,144674,908,3202
185,707297311098011648,8709217,144674,791,2796
186,743545585370791937,8709212,144674,948,3555
187,852936405516943360,8709205,144674,1965,7255
188,673697980713705472,8709246,144674,1915,3899
189,771908950375665664,8709208,144674,453,1159
190,855138241867124737,8709205,144674,43,759
191,784057939640352768,8709208,144674,11462,30623
192,703356393781329922,8709217,144674,387,1928
193,807010152071229440,8709206,144674,3985,13448
194,670782429121134593,8709246,144674,742,1517
195,743222593470234624,8709212,144674,1917,6266
196,720785406564900865,8709216,144674,768,3122
197,676440007570247681,8709245,144674,658,1704
198,674752233200820224,8709246,144674,453,1433
199,742534281772302336,8709212,144674,3605,7118
200,756288534030475264,8709209,144674,17716,43449
201,847617282490613760,8709205,144674,414,6972
202,674330906434379776,8709246,144674,72,548
203,666835007768551424,8709247,144674,77,203
204,793962221541933056,8709206,144674,5059,17352
205,796125600683540480,8709206,144674,1612,2436
206,844580511645339650,8709205,144674,3125,16506
207,826848821049180160,8709205,144674,10375,37025
208,798585098161549313,8709206,144674,5909,13810
209,832215909146226688,8709205,144674,6296,18749
210,673700254269775872,8709246,144674,548,1402
211,671518598289059840,8709247,144674,286,929
212,746906459439529985,8709212,144674,300,2923
213,696100768806522880,8709217,144674,657,1944
214,667549055577362432,8709248,144674,2174,5595
215,778027034220126208,8709209,144674,1655,6709
216,713411074226274305,8709216,144674,1298,4450
217,832682457690300417,8709205,144674,1917,3605
218,831939777352105988,8709205,144674,6236,24327
219,715360349751484417,8709216,144674,1568,5488
220,841680585030541313,8709205,144674,7817,25846
221,804738756058218496,8709206,144674,3950,14096
222,687664829264453632,8709217,144674,511,1958
223,816014286006976512,8709207,144674,5433,14981
224,756275833623502848,8709209,144674,1559,6521
225,704859558691414016,8709217,144674,543,2266
226,768596291618299904,8709208,144674,1310,5141
227,851591660324737024,8709205,144674,3433,16102
228,748307329658011649,8709212,144674,716,3712
229,670838202509447168,8709246,144674,672,1084
230,705102439679201280,8709217,144674,518,2161
231,780092040432480260,8709209,144674,2360,7755
232,817056546584727552,8709207,144674,1690,8808
233,751132876104687617,8709212,144674,1317,5146
234,859607811541651456,8709205,144674,1495,18054
235,674764817387900928,8709246,144674,230,778
236,756939218950160384,8709209,144674,2038,6753
237,767191397493538821,8709208,144674,3858,12539
238,809220051211603969,8709206,144674,5799,20502
239,669970042633789440,8709247,144674,57,296
240,668221241640230912,8709247,144674,189,501
241,694356675654983680,8709217,144674,288,1514
242,709179584944730112,8709216,144674,669,2015
243,744223424764059648,8709212,144674,372,1685
244,680221482581123072,8709244,144674,293,1473
245,734776360183431168,8709215,144674,547,2521
246,703425003149250560,8709217,144674,1371,3827
247,693993230313091072,8709217,144674,405,1888
248,732585889486888962,8709216,144674,781,3680
249,680913438424612864,8709244,144674,624,2425
250,801285448605831168,8709206,144674,850,6242
251,793210959003287553,8709206,144674,2888,9205
252,728409960103686147,8709212,144674,2008,4934
253,817908911860748288,8709205,144674,818,3888
254,750026558547456000,8709212,144674,797,2754
255,675822767435051008,8709246,144674,528,1498
256,706901761596989440,8709217,144674,595,2075
257,775733305207554048,8709208,144674,4084,14168
258,818588835076603904,8709206,144674,6321,22607
259,830173239259324417,8709205,144674,5799,20502
260,670452855871037440,8709246,144674,197,534
261,770655142660169732,8709208,144674,1800,7493
262,879415818425184262,8709204,144674,40976,100156
263,697463031882764288,8709217,144674,1405,3439
264,688385280030670848,8709217,144674,4500,9373
265,671159727754231808,8709247,144674,79,360
266,666804364988780544,8709247,144674,85,223
267,692752401762250755,8709217,144674,3658,6858
268,673707060090052608,8709246,144674,380,1074
269,790946055508652032,8709206,144674,4841,17143
270,668992363537309700,8709246,144674,330,726
271,813081950185472002,8709207,144674,2853,10144
272,808838249661788160,8709206,144674,3145,10397
273,819588359383371776,8709205,144674,2040,9855
274,876120275196170240,8709204,144674,4313,26536
275,671511350426865664,8709247,144674,683,1557
276,772117678702071809,8709208,144674,756,3859
277,672980819271634944,8709246,144674,979,1774
278,855818117272018944,8709205,144674,2968,15571
279,668154635664932864,8709247,144674,297,480
280,739979191639244800,8709214,144674,5954,20108
281,758405701903519748,8709208,144674,1944,5291
282,672239279297454080,8709247,144674,313,874
283,667453023279554560,8709248,144674,85,298
284,696877980375769088,8709217,144674,714,2454
285,831650051525054464,8709205,144674,1965,7255
286,674774481756377088,8709246,144674,457,1092
287,674291837063053312,8709246,144674,5721,14429
288,687399393394311168,8709217,144674,619,1911
289,830097400375152640,8709205,144674,3004,9982
290,689877686181715968,8709217,144674,1175,3055
291,736736130620620800,8709215,144674,1742,4298
292,670789397210615808,8709246,144674,230,648
293,787717603741622272,8709206,144674,2872,10551
294,673240798075449344,8709246,144674,706,1396
295,673320132811366400,8709246,144674,7664,13159
296,767884188863397888,8709208,144674,1414,4837
297,692919143163629568,8709217,144674,757,2691
298,762471784394268675,8709208,144674,6569,11446
299,718460005985447936,8709216,144674,525,2713
300,785533386513321988,8709208,144674,2054,9364
301,668641109086707712,8709247,144674,525,1041
302,672231046314901505,8709246,144674,975,1780
303,669363888236994561,8709247,144674,219,606
304,788765914992902144,8709206,144674,10658,28185
305,869772420881756160,8709204,144674,9467,40641
306,748220828303695873,8709212,144674,7891,14314
307,831315979191906304,8709205,144674,1142,6644
308,678767140346941444,8709245,144674,1355,3535
309,743980027717509120,8709212,144674,1103,4204
310,847962785489326080,8709205,144674,5047,23424
311,670833812859932673,8709246,144674,118,429
312,792394556390137856,8709206,144674,4438,13863
313,675153376133427200,8709246,144674,2527,6173
314,870726314365509632,8709204,144674,3,117
315,708149363256774660,8709216,144674,1558,4306
316,869227993411051520,8709204,144674,3554,19545
317,801115127852503040,8709206,144674,2177,8325
318,673709992831262724,8709246,144674,266,820
319,786036967502913536,8709208,144674,7253,19417
320,819347104292290561,8709206,144674,1237,7390
321,835152434251116546,8709205,144674,3050,22686
322,671166507850801152,8709247,144674,335,851
323,868552278524837888,8709204,144674,1952,9661
324,759446261539934208,8709208,144674,277,257
325,774757898236878852,8709208,144674,1824,8792
326,789268448748703744,8709206,144674,2683,9389
327,666996132027977728,8709248,144674,84,233
328,690932576555528194,8709217,144674,1028,3311
329,740711788199743490,8709213,144674,946,3431
330,710658690886586372,8709216,144674,563,2325
331,680070545539371008,8709244,144674,875,2597
332,694925794720792577,8709217,144674,925,2715
333,692158366030913536,8709217,144674,793,2161
334,670093938074779648,8709247,144674,320,999
335,691416866452082688,8709217,144674,7675,19467
336,813187593374461952,8709207,144674,4500,20429
337,673636718965334016,8709246,144674,347,1078
338,707038192327901184,8709217,144674,797,2197
339,667491009379606528,8709247,144674,214,515
340,691675652215414786,8709217,144674,511,1970
341,697881462549430272,8709217,144674,1189,3030
342,808134635716833280,8709206,144674,6123,25237
343,675147105808306176,8709246,144674,230,928
344,668466899341221888,8709247,144674,498,859
345,852189679701164033,8709205,144674,1562,11327
346,673906403526995968,8709246,144674,1591,3116
347,703631701117943808,8709217,144674,684,2606
348,871166179821445120,8709203,144674,5331,22999
349,700029284593901568,8709217,144674,590,2088
350,668975677807423489,8709247,144674,560,1265
351,675135153782571009,8709246,144674,476,1277
352,712309440758808576,8709216,144674,117,513
353,892420643555336193,8709203,144674,7776,36526
354,788178268662984705,8709206,144674,2165,7446
355,882992080364220416,8709204,144674,3584,22597
356,666691418707132416,8709248,144674,45,177
357,749064354620928000,8709212,144674,1541,4864
358,742150209887731712,8709212,144674,1563,5165
359,734912297295085568,8709215,144674,528,2763
360,783391753726550016,8709208,144674,5652,17346
361,846505985330044928,8709205,144674,87,340
362,796484825502875648,8709206,144674,1823,7806
363,782722598790725632,8709208,144674,5532,17753
364,786664955043049472,8709207,144674,2636,10935
365,670474236058800128,8709246,144674,715,1476
366,773704687002451968,8709208,144674,1664,6756
367,705975130514706432,8709217,144674,735,3125
368,718939241951195136,8709216,144674,1765,5262
369,790987426131050500,8709206,144674,2206,10155
370,727286334147182592,8709216,144674,817,3057
371,789903600034189313,8709206,144674,4249,10683
372,861288531465048066,8709205,144674,3952,16604
373,684926975086034944,8709218,144674,463,3523
374,852912242202992640,8709205,144674,1784,8930
375,739844404073074688,8709214,144674,859,3835
376,684200372118904832,8709218,144674,1042,2176
377,678410210315247616,8709245,144674,1800,4222
378,748977405889503236,8709212,144674,3430,10895
379,675710890956750848,8709246,144674,803,1862
380,669324657376567296,8709247,144674,200,488
381,850145622816686080,8709205,144674,3759,16220
382,686286779679375361,8709218,144674,1670,4031
383,768473857036525572,8709208,144674,3499,13901
384,751456908746354688,8709212,144674,1015,3265
385,681297372102656000,8709244,144674,955,3240
386,776218204058357768,8709208,144674,16285,30652
387,715342466308784130,8709216,144674,690,3052
388,690728923253055490,8709217,144674,519,2189
389,671743150407421952,8709247,144674,229,732
390,685547936038666240,8709218,144674,15750,33223
391,817171292965273600,8709207,144674,2081,8972
392,730924654643314689,8709216,144674,1984,6177
393,848212111729840128,8709205,144674,3017,16257
394,672222792075620352,8709247,144674,205,766
395,677961670166224897,8709245,144674,1677,3414
396,674690135443775488,8709246,144674,462,1124
397,682047327939461121,8709243,144674,940,3216
398,672902681409806336,8709246,144674,485,1333
399,680798457301471234,8709244,144674,1038,2866
400,674632714662858753,8709246,144674,559,1471
401,676864501615042560,8709245,144674,701,2086
402,798933969379225600,8709206,144674,4632,13497
403,666786068205871104,8709248,144674,465,723
404,704364645503647744,8709216,144674,3565,8054
405,670361874861563904,8709246,144674,63,322
406,679862121895714818,8709244,144674,622,2466
407,716285507865542656,8709216,144674,1064,2781
408,670435821946826752,8709246,144674,497,1028
409,708738143638450176,8709216,144674,816,2760
410,720340705894408192,8709216,144674,977,2884
411,667861340749471744,8709248,144674,74,235
412,863907417377173506,8709204,144674,3923,19859
413,845397057150107648,8709205,144674,1802,7644
414,671485057807351808,8709247,144674,227,742
415,684800227459624960,8709218,144674,1011,2751
416,704871453724954624,8709217,144674,1118,4293
417,708810915978854401,8709216,144674,6951,16573
418,780858289093574656,8709209,144674,2057,7375
419,801127390143516673,8709206,144674,4084,14168
420,747103485104099331,8709212,144674,4010,9670
421,793150605191548928,8709206,144674,1754,6373
422,737800304142471168,8709215,144674,3477,10048
423,839290600511926273,8709205,144674,145,1846
424,751830394383790080,8709212,144674,1973,5884
425,668248472370458624,8709247,144674,467,951
426,878316110768087041,8709203,144674,6157,20335
427,740676976021798912,8709214,144674,6869,18302
428,676776431406465024,8709245,144674,2005,4963
429,726887082820554753,8709216,144674,1523,3852
430,815990720817401858,8709207,144674,1061,5089
431,880935762899988482,8709204,144674,2569,16139
432,749981277374128128,8709212,144674,2486,5188
433,796759840936919040,8709206,144674,3153,12203
434,672877615439593473,8709246,144674,345,1011
435,788908386943430656,8709206,144674,12848,28230
436,716447146686459905,8709216,144674,5874,13107
437,714606013974974464,8709216,144674,930,3645
438,708469915515297792,8709216,144674,815,3113
439,725786712245440512,8709216,144674,1374,4179
440,672538107540070400,8709246,144674,352,1009
441,781655249211752448,8709209,144674,1156,4100
442,687704180304273409,8709217,144674,849,2449
443,741099773336379392,8709213,144674,5558,10080
444,881268444196462592,8709204,144674,4837,21949
445,842765311967449089,8709205,144674,1288,6769
446,857393404942143489,8709205,144674,1583,5741
447,670755717859713024,8709246,144674,107,427
448,668297328638447616,8709247,144674,288,608
449,803773340896923648,8709206,144674,2841,10359
450,673887867907739649,8709246,144674,248,912
451,870804317367881728,8709204,144674,5794,32106
452,812781120811126785,8709207,144674,1967,7787
453,668989615043424256,8709247,144674,320,661
454,891815181378084864,8709202,144674,3814,23715
455,852226086759018497,8709205,144674,6732,19755
456,820078625395449857,8709206,144674,6459,20270
457,680085611152338944,8709244,144674,9002,12855
458,673576835670777856,8709246,144674,547,1353
459,822163064745328640,8709205,144674,4904,15699
460,666826780179869698,8709248,144674,89,244
461,673580926094458881,8709246,144674,264,815
462,884876753390489601,8709204,144674,5148,26346
463,667517642048163840,8709248,144674,182,358
464,697259378236399616,8709217,144674,1012,3324
465,738537504001953792,8709215,144674,1554,5127
466,836001077879255040,8709205,144674,4302,19293
467,724983749226668032,8709216,144674,1314,3734
468,831670449226514432,8709205,144674,1852,10596
469,672068090318987265,8709247,144674,503,1260
470,874434818259525634,8709204,144674,13478,50384
471,719551379208073216,8709216,144674,1921,5083
472,672970152493887488,8709890,144675,347,928
473,670995969505435648,8709246,144674,284,1083
474,793256262322548741,8709206,144674,8631,20599
475,716080869887381504,8709216,144674,1911,6760
476,674644256330530816,8709246,144674,262,1011
477,826240494070030336,8709205,144674,2651,13527
478,672248013293752320,8709246,144674,585,1689
479,763183847194451968,8709208,144674,1499,5479
480,833479644947025920,8709205,144674,2082,15033
481,745057283344719872,8709212,144674,2284,7316
482,796149749086875649,8709206,144674,14782,33275
483,791672322847637504,8709206,144674,3242,12114
484,890006608113172480,8709203,144674,6752,29015
485,728653952833728512,8709216,144674,1038,3324
486,867051520902168576,8709204,144674,7426,30913
487,686035780142297088,8709218,144674,120,1161
488,676430933382295552,8709245,144674,341,1384
489,781163403222056960,8709209,144674,2806,10063
490,711363825979756544,8709216,144674,1143,3682
491,701214700881756160,8709217,144674,5138,12295
492,824297048279236611,8709205,144674,3954,15367
493,666293911632134144,8709248,144674,323,469
494,749075273010798592,8709212,144674,2096,5824
495,798576900688019456,8709206,144674,6046,13782
496,703769065844768768,8709217,144674,1150,3302
497,839239871831150596,8709205,144674,6566,27361
498,778748913645780993,8709209,144674,1347,7067
499,702932127499816960,8709217,144674,732,2600
500,671347597085433856,8709247,144674,415,931
501,791774931465953280,8709206,144674,22953,46520
502,781661882474196992,8709209,144674,2795,10724
503,842535590457499648,8709205,144674,3514,18162
504,883482846933004288,8709204,144674,9095,43378
505,686034024800862208,8709218,144674,1156,3126
506,686683045143953408,8709217,144674,809,2837
507,842846295480000512,8709205,144674,3635,15315
508,677301033169788928,8709245,144674,401,1235
509,727685679342333952,8709216,144674,641,2974
510,700864154249383937,8709217,144674,626,2618
511,670778058496974848,8709246,144674,71,323
512,671138694582165504,8709246,144674,389,897
513,687818504314159109,8709217,144674,951,2509
514,758828659922702336,8709208,144674,3901,11400
515,701601587219795968,8709217,144674,455,2103
516,747885874273214464,8709212,144674,986,2981
517,673342308415348736,8709246,144674,560,1238
518,667090893657276420,8709247,144674,119,321
519,667873844930215936,8709248,144674,388,611
520,688211956440801280,8709217,144674,831,2255
521,666050758794694657,8709248,144674,52,125
522,691756958957883396,8709217,144674,1013,2887
523,829878982036299777,8709205,144674,5116,21953
524,850380195714523136,8709205,144674,2581,12988
525,857263160327368704,8709205,144674,4364,19541
526,780192070812196864,8709209,144674,2304,8933
527,817181837579653120,8709207,144674,8714,22994
528,856330835276025856,8709205,144674,648,10567
529,803321560782307329,8709206,144674,5496,16319
530,813217897535406080,8709207,144674,7519,19149
531,709918798883774466,8709216,144674,1072,3008
532,754449512966619136,8709209,144674,740,3811
533,782969140009107456,8709208,144674,7587,24764
534,671768281401958400,8709247,144674,486,1167
535,668204964695683073,8709247,144674,187,542
536,674737130913071104,8709246,144674,88,632
537,739238157791694849,8709215,144674,58308,116567
538,846042936437604353,8709205,144674,2854,15988
539,666051853826850816,8709248,144674,786,1138
540,666353288456101888,8709248,144674,67,201
541,762464539388485633,8709208,144674,4260,10499
542,678755239630127104,8709245,144674,3274,7116
543,838952994649550848,8709205,144674,4126,11624
544,695074328191332352,8709217,144674,1103,2864
545,709225125749587968,8709216,144674,576,2423
546,673352124999274496,8709246,144674,525,1626
547,775350846108426240,8709208,144674,4002,10400
548,667470559035432960,8709248,144674,92,248
549,826615380357632002,8709205,144674,4066,15955
550,703407252292673536,8709217,144674,699,2460
551,679828447187857408,8709244,144674,14042,36436
552,674394782723014656,8709246,144674,558,1481
553,856526610513747968,8709205,144674,1815,11582
554,800443802682937345,8709206,144674,4462,12037
555,669214165781868544,8709247,144674,155,427
556,843856843873095681,8709205,144674,4624,21520
557,707420581654872064,8709216,144674,700,2288
558,668190681446379520,8709247,144674,191,631
559,782747134529531904,8709208,144674,1447,7678
560,790227638568808452,8709206,144674,3686,12381
561,696894894812565505,8709217,144674,679,2360
562,686618349602762752,8709217,144674,1372,3734
563,854732716440526848,8709205,144674,5921,22373
564,766008592277377025,8709208,144674,505,3819
565,668981893510119424,8709247,144674,293,523
566,749317047558017024,8709212,144674,2259,5558
567,835685285446955009,8709205,144674,8215,27362
568,793601777308463104,8709206,144674,1684,8224
569,825535076884762624,8709205,144674,17862,57808
570,716802964044845056,8709216,144674,1173,4303
571,698703483621523456,8709217,144674,382,1460
572,796080075804475393,8709206,144674,2397,8720
573,843604394117681152,8709205,144674,2744,16934
574,711652651650457602,8709216,144674,918,3875
575,683773439333797890,8709219,144674,1361,3378
576,730196704625098752,8709216,144674,1916,4885
577,821107785811234820,8709205,144674,2189,9797
578,700847567345688576,8709217,144674,503,2475
579,696744641916489729,8709217,144674,941,2077
580,727644517743104000,8709216,144674,1749,5913
581,669573570759163904,8709247,144674,134,426
582,804413760345620481,8709206,144674,3336,10408
583,746872823977771008,8709212,144674,2148,6047
584,675111688094527488,8709246,144674,246,944
585,830956169170665475,8709205,144674,1520,8100
586,860524505164394496,8709205,144674,5075,22893
587,668567822092664832,8709247,144674,50,236
588,854482394044301312,8709205,144674,6706,28799
589,885167619883638784,8709204,144674,4027,20703
590,681523177663676416,8709244,144674,5797,14407
591,823322678127919110,8709205,144674,4124,16045
592,750147208377409536,8709212,144674,971,3152
593,666337882303524864,8709248,144674,84,182
594,697616773278015490,8709217,144674,1015,3188
595,675898130735476737,8709246,144674,564,1598
596,860924035999428608,8709205,144674,769,9843
597,773670353721753600,8709208,144674,1337,5463
598,780931614150983680,8709209,144674,7506,22182
599,667160273090932737,8709248,144674,60,249
600,780543529827336192,8709209,144674,1783,6480
601,670061506722140161,8709247,144674,323,741
602,707738799544082433,8709216,144674,2474,4108
603,678255464182861824,8709245,144674,361,1591
604,803638050916102144,8709206,144674,4277,11280
605,754747087846248448,8709209,144674,532,2627
606,693942351086120961,8709217,144674,370,1758
607,798925684722855936,8709206,144674,1485,7709
608,742423170473463808,8709212,144674,3810,9898
609,680970795137544192,8709244,144674,658,2442
610,800459316964663297,8709206,144674,2244,9796
611,668507509523615744,8709247,144674,101,315
612,684460069371654144,8709217,144674,562,1988
613,724049859469295616,8709216,144674,1777,4336
614,700143752053182464,8709217,144674,2741,7575
615,752334515931054080,8709211,144674,1111,3866
616,704480331685040129,8709217,144674,1073,3414
617,667177989038297088,8709248,144674,52,184
618,670832455012716544,8709246,144674,208,715
619,682393905736888321,8709243,144674,675,2245
620,813157409116065792,8709207,144674,2283,7986
621,750132105863102464,8709212,144674,1307,3669
622,841314665196081154,8709205,144674,4679,15914
623,767122157629476866,8709208,144674,2914,10372
624,744234799360020481,8709212,144674,78612,157888
625,832769181346996225,8709205,144674,39,1300
626,671147085991960577,8709247,144674,210,649
627,742385895052087300,8709212,144674,1989,6856
628,860177593139703809,8709205,144674,29621,50377
629,677557565589463040,8709245,144674,1141,2435
630,671488513339211776,8709247,144674,459,980
631,676098748976615425,8709246,144674,1408,2979
632,768970937022709760,8709208,144674,6653,14680
633,874296783580663808,8709204,144674,3807,24720
634,806242860592926720,8709206,144674,12022,29949
635,712668654853337088,8709216,144674,1220,4188
636,710117014656950272,8709216,144674,2000,5530
637,676819651066732545,8709245,144674,658,1804
638,813800681631023104,8709207,144674,1816,8548
639,811647686436880384,8709207,144674,766,5762
640,827653905312006145,8709205,144674,3072,15729
641,682059653698686977,8709243,144674,1693,4978
642,847116187444137987,8709205,144674,3161,21407
643,667773195014021121,8709248,144674,52,229
644,778650543019483137,8709209,144674,1554,5914
645,670073503555706880,8709247,144674,760,1534
646,748337862848962560,8709212,144674,4153,7743
647,886983233522544640,8709203,144674,7077,33104
648,846874817362120707,8709205,144674,3912,20080
649,863062471531167744,8709205,144674,2311,8175
650,678446151570427904,8709245,144674,1536,3998
